text_id,text,date_est,business_hours
3295,Nancy has allowed her District to go down more than any other in the USA! Hardly even recognizable. https://t.co/wnABoOQOVe,2020-02-26T19:02:15Z,business hours
3296,RT @bfraser747: @realDonaldTrump @foxandfriends If you're a Democrat you really have no choice but to #VoteTrump2020 . He's the only guy in…,2020-01-30T22:12:25Z,business hours
3297,RT @bfraser747: @realDonaldTrump @foxandfriends Schiff and many more of these elected people should all be ashamed of themselves. What have…,2020-01-30T22:12:01Z,business hours
3298,"General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio, or some other plant, and START MAKING VENTILATORS, NOW!!!!!!  FORD, GET GOING ON VENTILATORS, FAST!!!!!!  @GeneralMotors  @Ford",2020-03-27T15:23:53Z,business hours
3299,"RT @SexCounseling: @realDonaldTrump The States need to step up their own testing and take responsibility and if they can't, perhaps the pol…",2020-04-21T14:19:06Z,business hours
3300,RT @SaraCarterDC: Court Rules Trump Admin Can Withhold Federal Grants From Sanctuary Cities https://t.co/QJnYQv8jYX via @SaraCarterDC,2020-02-26T19:04:25Z,business hours
3301,RT @SexCounseling: @realDonaldTrump @foxandfriends Schiff is a congenital liar that has done nothing positive for the American people.,2020-01-30T22:12:37Z,business hours
3302,"RT @DeAnna4Congress: @realDonaldTrump @foxandfriends Schiff hasn’t done a thing for his district nor has Nancy Pelosi in SF!

Nancy has bee…",2020-01-30T22:13:18Z,business hours
3303,Invoke “P” means Defense Production Act!,2020-03-27T15:29:32Z,business hours
3304,RT @SexCounseling: How apropos that the Witch is behind the Witch Hunt.,2020-04-21T14:20:00Z,business hours
3305,"RT @WhiteHouse: ""I'd like to extend my deepest condolences to the victims and families in Milwaukee, Wisconsin."" — President @realDonaldTru…",2020-02-27T01:49:59Z,business hours
3306,https://t.co/dWl6SZqFLZ,2020-02-27T01:51:36Z,business hours
3307,"RT @EpochTimesCan: Trump administration forms #coronavirus task force
https://t.co/mnpl6MiXQb",2020-01-30T22:15:23Z,business hours
3308,We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!,2020-03-27T15:31:33Z,business hours
3309,"....to State/Local Governments for lost revenues from COVID 19, much needed Infrastructure Investments for Bridges, Tunnels, Broadband, Tax Incentives for Restaurants, Entertainment, Sports, and Payroll Tax Cuts to increase Economic Growth.",2020-04-21T16:49:12Z,business hours
3310,".@RepKevinBrady (R) of Texas-08 loves Texas &amp; our Country. He has been a GREAT Congressman &amp; supporter of #MAGA. Strong on Crime, Border, Military, Vets and your 2A, he is the best Tax Cutter in D.C. Kevin has my Complete &amp; Total Endorsement. Vote on March 3rd. Thank you!",2020-02-27T05:21:30Z,non-business hours
3311,"RT @marc_lotter: While Democrats focus on WITCH HUNT, @realDonaldTrump is highlighting how he is working to help American autoworkers and A…",2020-01-30T22:15:45Z,business hours
3312,"Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT’S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They “maximum” delay even the best candidates, including Judges, leaving little time!",2020-03-27T15:45:21Z,business hours
3313,"I urge the Senate and House to pass the Paycheck Protection Program and Health Care Enhancement Act with additional funding for PPP, Hospitals, and Testing. After I sign this Bill, we will begin discussions on the next Legislative Initiative with fiscal relief....",2020-04-21T16:49:12Z,business hours
3314,RT @realDonaldTrump: Big Rally in the Great State of South Carolina on Friday. See you there!,2020-02-27T05:59:21Z,non-business hours
3315,"RT @RepMikeJohnson: Our defense team has done its job. We've shown Adam Schiff &amp; Co. have no case, no evidence, and no justification for im…",2020-01-30T22:10:29Z,business hours
3316,RT @MatthewJshow: @realDonaldTrump @foxandfriends When will Schiff be investigated?,2020-01-30T22:11:45Z,business hours
3317,Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!,2020-03-27T15:50:15Z,business hours
3318,I will be having a White House Press Conference today at 5:30 P.M. Thank you!,2020-04-21T19:59:55Z,business hours
3319,RT @paulsperry_: BREAKING: Over dozen Senators just asked Schiff about RCI story (below) &amp; he did not deny it but complained about “attacks…,2020-01-30T22:25:38Z,business hours
3320,They spied on my campaign! https://t.co/LpIc3cNBnr,2020-02-27T06:02:56Z,non-business hours
3321,"RT @Jim_Jordan: FISA Reform markup tomorrow in Judiciary.

Remember, AG Bill Barr used the term ""political surveillance"" to describe what t…",2020-02-27T06:04:00Z,non-business hours
3322,Never knew John Kerry had such a good sense of humor! Very impressed! https://t.co/vCVNMUeY2h,2020-03-27T16:16:24Z,business hours
3323,"Great new book just out by the Former Director of Ice, Tom Homan: “Defend the Border and Save Lives: Solving Our Most Important Humanitarian and Security Crisis.” Great guy, get your copy today! https://t.co/zgaQBHoSp9",2020-04-21T20:33:35Z,business hours
3324,RT @MZHemingway: WATCH THIS,2020-01-30T22:27:29Z,business hours
3325,RT @RandPaul: My question today is about whether or not individuals who were holdovers from the Obama National Security Council and Democra…,2020-01-30T22:28:22Z,business hours
3326,"RT @WhiteHouse: Huge thanks to @Apple! Together with the White House, @CDCgov &amp; @fema, Apple launched a COVID19 screening tool that guides…",2020-03-27T17:51:36Z,business hours
3327,"RT @EliseStefanik: There is one transcript that Adam Schiff refuses to release.

The Intelligence Community Inspector General transcript.…",2020-01-30T22:28:54Z,business hours
3328,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/IeIElzruLM,2020-04-21T21:46:26Z,business hours
3329,"RT @paulsperry_: BREAKING: The 1 witness transcript Schiff won't release (out of 18) talks about Schiff and the ""whistleblower""--and how th…",2020-01-30T22:29:13Z,business hours
3330,https://t.co/2p4WngYWJ4,2020-02-27T13:34:46Z,non-business hours
3331,RT @SECNAV: Today #USNSMercy arrived @PortofLA to serve as a referral hospital for patients not infected with #COVID19 - handling overflow…,2020-03-27T18:33:07Z,business hours
3332,RT @WhiteHouse: The bill passed in the Senate today will provide an additional $310 billion for the Paycheck Protection Program! https://t.…,2020-04-22T02:06:00Z,non-business hours
3333,“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!,2020-02-28T01:53:59Z,business hours
3334,"RT @alx: CNN's John King: ""Republicans make a good point. The Whistleblower started all this. Why has the Whistleblower never been question…",2020-01-30T22:29:54Z,business hours
3335,"RT @JaapTitulaer: @paulsperry_ Can't violate the Logan Act when you're working for the president or acting at his request. 

Logan Act was…",2020-01-30T22:32:54Z,business hours
3336,RT @WhiteHouse: ”The New York Metropolitan area has been the epicenter of the outbreak here in America and the Federal government has spare…,2020-04-22T02:06:17Z,non-business hours
3337,"RT @WhiteHouse: Earlier today, President @realDonaldTrump met with Governor Cuomo to discuss his statewide testing strategy. https://t.co/L…",2020-04-22T02:06:13Z,non-business hours
3338,"Do Nothing Democrats were busy wasting their time on the Impeachment Hoax, &amp; anything they could do to make the Republican Party look bad, while I was busy calling early boarder &amp; flight closings, putting us way ahead in our battle with the Coronavirus. Dems called it very wrong!",2020-02-28T02:32:10Z,non-business hours
3339,Will be signing the CARE Act in the Oval Office today at 4:00 P.M. Eastern! https://t.co/0WnTNFZPZD,2020-03-27T19:23:51Z,business hours
3340,"Congratulations and thank you to our great Vice President &amp; all of the many professionals doing such a fine job at CDC &amp; all other agencies on the Coronavirus situation. Only a very small number in U.S., &amp; China numbers look to be going down. All countries working well together!",2020-02-28T02:39:20Z,non-business hours
3341,"RT @thehill: President Trump: ""I want Harvard to pay the money back, okay? If they won't do that, then we won't do something else."" https:/…",2020-04-22T03:26:56Z,non-business hours
3342,"Word is that Mini Mike Bloomberg performed so poorly in the two debates, that he is thinking about dropping out of the Democrat Primary. The fact is, he was not true to himself, and the public was able to quickly figure him out. Not a good experience for Mini Mike!",2020-02-28T03:16:28Z,non-business hours
3343,"Thank you Iowa, I love you! 
https://t.co/zooBXErdcV",2020-01-31T02:48:06Z,non-business hours
3344,"Thank you to Rachel @Maddow for putting our Military on full display, and showing how GREAT a job the Federal Government is doing! Also, a special thanks to General Semonite, a Patriot of the highest order and a truly talented engineer and builder! https://t.co/JRQlNpLbxv",2020-03-27T19:57:36Z,business hours
3345,Harvard should give back the money now. Their whole “endowment” system should be looked at! https://t.co/LcjOcsnCWT,2020-04-22T03:36:31Z,non-business hours
3346,"“Diagnosis positive: @CNN is infected with Trump Derangement Syndrome. I’m calling out CNN for irresponsibly politicizing what should be a unifying battle against a virus that doesn’t choose sides.” @trish_regan @FoxNews  Like I say, they are Fake News!",2020-02-28T03:41:19Z,non-business hours
3347,News conference live from the @WhiteHouse today. 5:30 P.M. Eastern!,2020-03-27T20:32:53Z,business hours
3348,RT @EricTrump: 🇺🇸🇺🇸🇺🇸 https://t.co/4F550CRmQT,2020-04-22T03:46:45Z,non-business hours
3349,"This November, we are going to defeat the Radical Socialist Democrats and win the Great State of Iowa in a Historic Landslide! #KAG2020 https://t.co/jYIbSdyGjU",2020-01-31T02:54:52Z,non-business hours
3350,So nice! https://t.co/rnhymmWJu6,2020-02-28T04:37:43Z,non-business hours
3351,"I just signed the CARES Act, the single biggest economic relief package in American History – twice as large as any relief bill ever enacted. At $2.2 Trillion Dollars, this bill will deliver urgently-needed relief for our nation’s families, workers, and businesses. #CARESAct🇺🇸 https://t.co/0WnTNFZPZD",2020-03-27T20:34:03Z,business hours
3352,"RT @realDonaldTrump: BRILLIANT, A MUST WATCH! @RepDanCrenshaw https://t.co/W6pGsJQ2ua",2020-04-22T04:00:39Z,non-business hours
3353,"To keep America Safe, we have fully rebuilt the U.S. Military – it is now stronger, more powerful, and more lethal than ever before. Thanks to the courage of American Heroes, the ISIS Caliphate has been DESTROYED &amp; its founder &amp; leader – the animal known as al-Baghdadi – is DEAD! https://t.co/9LXDf6mJKf",2020-01-31T03:04:06Z,non-business hours
3354,"RT @SenateGOP: 🚨 Help is on the way. 🚨

President @realdonaldtrump just SIGNED the Coronavirus Aid, Relief &amp; Economic Security Act into law…",2020-03-27T20:39:16Z,business hours
3355,"RT @Scavino45: With Excess National Supply, Exchanges Will Allow U.S. Hospitals to Continue Meeting Ventilator Demand via @WhiteHouseCEA @T…",2020-04-22T10:46:34Z,non-business hours
3356,RT @RepLeeZeldin: Had a great meeting w/ @realDonaldTrump today @WhiteHouse to discuss the ongoing response to COVID-19. Grateful for the p…,2020-04-22T10:46:10Z,non-business hours
3357,"Washington Dems have spent the last 3 years trying to overturn the last election – and we will make sure they face another crushing defeat in the NEXT ELECTION. Together, we are going to win back the House, we are going to hold the Senate, &amp; we are going to keep the White House! https://t.co/VshQceiwUA",2020-01-31T03:07:13Z,non-business hours
3358,"So, the Coronavirus, which started in China and spread to various countries throughout the world, but very slowly in the U.S. because President Trump closed our border, and ended flights, VERY EARLY, is now being blamed, by the Do Nothing Democrats, to be the fault of “Trump”.",2020-02-28T05:05:02Z,non-business hours
3359,"We are marshalling the full power of government and society to achieve victory over the virus. Together, we will endure, we will prevail, and we will WIN! #CARESAct https://t.co/zb2PJTldGQ",2020-03-27T21:13:10Z,business hours
3360,RT @Scavino45: “Memorandum on Providing Continued Federal Support for Governors’ Use of the National Guard to Respond to COVID-19 and to Fa…,2020-04-22T10:46:49Z,non-business hours
