id,date_est,business_hours,cal_week,word
31,2020-03-01T13:31:59Z,non-business hours,9,countries
31,2020-03-01T13:31:59Z,non-business hours,9,they
31,2020-03-01T13:31:59Z,non-business hours,9,will
31,2020-03-01T13:31:59Z,non-business hours,9,also
31,2020-03-01T13:31:59Z,non-business hours,9,be
31,2020-03-01T13:31:59Z,non-business hours,9,screened
31,2020-03-01T13:31:59Z,non-business hours,9,when
31,2020-03-01T13:31:59Z,non-business hours,9,they
31,2020-03-01T13:31:59Z,non-business hours,9,arrive
31,2020-03-01T13:31:59Z,non-business hours,9,in
31,2020-03-01T13:31:59Z,non-business hours,9,america
31,2020-03-01T13:31:59Z,non-business hours,9,thank
31,2020-03-01T13:31:59Z,non-business hours,9,you
32,2020-03-02T00:08:40Z,business hours,9,mini
32,2020-03-02T00:08:40Z,business hours,9,mike
32,2020-03-02T00:08:40Z,business hours,9,bloomberg
32,2020-03-02T00:08:40Z,business hours,9,didnt
32,2020-03-02T00:08:40Z,business hours,9,bring
32,2020-03-02T00:08:40Z,business hours,9,nyc
32,2020-03-02T00:08:40Z,business hours,9,back
32,2020-03-02T00:08:40Z,business hours,9,as
32,2020-03-02T00:08:40Z,business hours,9,he
32,2020-03-02T00:08:40Z,business hours,9,said
32,2020-03-02T00:08:40Z,business hours,9,in
32,2020-03-02T00:08:40Z,business hours,9,his
32,2020-03-02T00:08:40Z,business hours,9,fake
32,2020-03-02T00:08:40Z,business hours,9,ad
32,2020-03-02T00:08:40Z,business hours,9,it
32,2020-03-02T00:08:40Z,business hours,9,was
32,2020-03-02T00:08:40Z,business hours,9,who
32,2020-03-02T00:08:40Z,business hours,9,brought
32,2020-03-02T00:08:40Z,business hours,9,nyc
32,2020-03-02T00:08:40Z,business hours,9,back
32,2020-03-02T00:08:40Z,business hours,9,and
32,2020-03-02T00:08:40Z,business hours,9,who
32,2020-03-02T00:08:40Z,business hours,9,also
32,2020-03-02T00:08:40Z,business hours,9,with
32,2020-03-02T00:08:40Z,business hours,9,his
32,2020-03-02T00:08:40Z,business hours,9,endorsement
32,2020-03-02T00:08:40Z,business hours,9,got
32,2020-03-02T00:08:40Z,business hours,9,mini
32,2020-03-02T00:08:40Z,business hours,9,mike
32,2020-03-02T00:08:40Z,business hours,9,elected
32,2020-03-02T00:08:40Z,business hours,9,with
32,2020-03-02T00:08:40Z,business hours,9,barely
32,2020-03-02T00:08:40Z,business hours,9,a
32,2020-03-02T00:08:40Z,business hours,9,thank
32,2020-03-02T00:08:40Z,business hours,9,you
32,2020-03-02T00:08:40Z,business hours,9,a
32,2020-03-02T00:08:40Z,business hours,9,boring
32,2020-03-02T00:08:40Z,business hours,9,mayor
32,2020-03-02T00:08:40Z,business hours,9,who
32,2020-03-02T00:08:40Z,business hours,9,the
32,2020-03-02T00:08:40Z,business hours,9,people
32,2020-03-02T00:08:40Z,business hours,9,couldnt
32,2020-03-02T00:08:40Z,business hours,9,stand
33,2020-04-24T14:12:23Z,business hours,17,just
33,2020-04-24T14:12:23Z,business hours,17,spoke
33,2020-04-24T14:12:23Z,business hours,17,to
33,2020-04-24T14:12:23Z,business hours,17,my
33,2020-04-24T14:12:23Z,business hours,17,friend
33,2020-04-24T14:12:23Z,business hours,17,president
33,2020-04-24T14:12:23Z,business hours,17,joko
33,2020-04-24T14:12:23Z,business hours,17,widodo
33,2020-04-24T14:12:23Z,business hours,17,of
33,2020-04-24T14:12:23Z,business hours,17,the
33,2020-04-24T14:12:23Z,business hours,17,republic
33,2020-04-24T14:12:23Z,business hours,17,of
33,2020-04-24T14:12:23Z,business hours,17,indonesia
33,2020-04-24T14:12:23Z,business hours,17,asking
33,2020-04-24T14:12:23Z,business hours,17,for
33,2020-04-24T14:12:23Z,business hours,17,ventilators
33,2020-04-24T14:12:23Z,business hours,17,which
33,2020-04-24T14:12:23Z,business hours,17,we
33,2020-04-24T14:12:23Z,business hours,17,will
33,2020-04-24T14:12:23Z,business hours,17,provide
33,2020-04-24T14:12:23Z,business hours,17,greaperation
33,2020-04-24T14:12:23Z,business hours,17,between
33,2020-04-24T14:12:23Z,business hours,17,us
34,2020-03-02T02:28:50Z,non-business hours,9,beckley
34,2020-03-02T02:28:50Z,non-business hours,9,west
34,2020-03-02T02:28:50Z,non-business hours,9,virginia
34,2020-03-02T02:28:50Z,non-business hours,9,#trumppence
34,2020-03-02T02:28:50Z,non-business hours,9,#kag
35,2020-03-02T12:20:48Z,non-business hours,9,a
35,2020-03-02T12:20:48Z,non-business hours,9,poll
35,2020-03-02T12:20:48Z,non-business hours,9,in
35,2020-03-02T12:20:48Z,non-business hours,9,todays
35,2020-03-02T12:20:48Z,non-business hours,9,new
35,2020-03-02T12:20:48Z,non-business hours,9,york
35,2020-03-02T12:20:48Z,non-business hours,9,post
35,2020-03-02T12:20:48Z,non-business hours,9,says
35,2020-03-02T12:20:48Z,non-business hours,9,that
35,2020-03-02T12:20:48Z,non-business hours,9,of
35,2020-03-02T12:20:48Z,non-business hours,9,us
35,2020-03-02T12:20:48Z,non-business hours,9,adults
35,2020-03-02T12:20:48Z,non-business hours,9,have
35,2020-03-02T12:20:48Z,non-business hours,9,confidence
35,2020-03-02T12:20:48Z,non-business hours,9,in
35,2020-03-02T12:20:48Z,non-business hours,9,their
35,2020-03-02T12:20:48Z,non-business hours,9,governments
35,2020-03-02T12:20:48Z,non-business hours,9,ability
35,2020-03-02T12:20:48Z,non-business hours,9,to
35,2020-03-02T12:20:48Z,non-business hours,9,handle
36,2020-02-09T15:49:48Z,business hours,6,nancy
36,2020-02-09T15:49:48Z,business hours,6,pelosi
36,2020-02-09T15:49:48Z,business hours,6,ripped
36,2020-02-09T15:49:48Z,business hours,6,the
36,2020-02-09T15:49:48Z,business hours,6,tribute
36,2020-02-09T15:49:48Z,business hours,6,to
36,2020-02-09T15:49:48Z,business hours,6,this
36,2020-02-09T15:49:48Z,business hours,6,family
36,2020-02-09T15:49:48Z,business hours,6,to
36,2020-02-09T15:49:48Z,business hours,6,shreds
37,2020-02-17T13:53:33Z,non-business hours,7,trump
37,2020-02-17T13:53:33Z,non-business hours,7,makes
37,2020-02-17T13:53:33Z,non-business hours,7,presidential
37,2020-02-17T13:53:33Z,non-business hours,7,history
37,2020-02-17T13:53:33Z,non-business hours,7,at
37,2020-02-17T13:53:33Z,non-business hours,7,daytona
37,2020-02-17T13:53:33Z,non-business hours,7,race
38,2020-03-02T19:20:43Z,business hours,9,senator
38,2020-03-02T19:20:43Z,business hours,9,john
38,2020-03-02T19:20:43Z,business hours,9,cornyn
38,2020-03-02T19:20:43Z,business hours,9,has
38,2020-03-02T19:20:43Z,business hours,9,done
38,2020-03-02T19:20:43Z,business hours,9,an
38,2020-03-02T19:20:43Z,business hours,9,outstanding
38,2020-03-02T19:20:43Z,business hours,9,job
38,2020-03-02T19:20:43Z,business hours,9,for
38,2020-03-02T19:20:43Z,business hours,9,the
38,2020-03-02T19:20:43Z,business hours,9,people
38,2020-03-02T19:20:43Z,business hours,9,of
38,2020-03-02T19:20:43Z,business hours,9,texas
38,2020-03-02T19:20:43Z,business hours,9,he
38,2020-03-02T19:20:43Z,business hours,9,is
38,2020-03-02T19:20:43Z,business hours,9,strong
38,2020-03-02T19:20:43Z,business hours,9,on
38,2020-03-02T19:20:43Z,business hours,9,crime
38,2020-03-02T19:20:43Z,business hours,9,the
38,2020-03-02T19:20:43Z,business hours,9,border
38,2020-03-02T19:20:43Z,business hours,9,the
38,2020-03-02T19:20:43Z,business hours,9,second
39,2020-03-02T19:31:27Z,business hours,9,congressman
39,2020-03-02T19:31:27Z,business hours,9,has
39,2020-03-02T19:31:27Z,business hours,9,done
39,2020-03-02T19:31:27Z,business hours,9,a
39,2020-03-02T19:31:27Z,business hours,9,wonderful
39,2020-03-02T19:31:27Z,business hours,9,job
39,2020-03-02T19:31:27Z,business hours,9,for
39,2020-03-02T19:31:27Z,business hours,9,the
39,2020-03-02T19:31:27Z,business hours,9,people
39,2020-03-02T19:31:27Z,business hours,9,of
39,2020-03-02T19:31:27Z,business hours,9,texas
39,2020-03-02T19:31:27Z,business hours,9,while
39,2020-03-02T19:31:27Z,business hours,9,supporting
39,2020-03-02T19:31:27Z,business hours,9,our
39,2020-03-02T19:31:27Z,business hours,9,#maga
39,2020-03-02T19:31:27Z,business hours,9,agenda
39,2020-03-02T19:31:27Z,business hours,9,he
39,2020-03-02T19:31:27Z,business hours,9,contin
40,2020-03-02T19:32:14Z,business hours,9,is
40,2020-03-02T19:32:14Z,business hours,9,a
40,2020-03-02T19:32:14Z,business hours,9,fantas
40,2020-03-02T19:32:14Z,business hours,9,republican
40,2020-03-02T19:32:14Z,business hours,9,from
40,2020-03-02T19:32:14Z,business hours,9,the
40,2020-03-02T19:32:14Z,business hours,9,great
40,2020-03-02T19:32:14Z,business hours,9,state
40,2020-03-02T19:32:14Z,business hours,9,of
40,2020-03-02T19:32:14Z,business hours,9,texas
40,2020-03-02T19:32:14Z,business hours,9,he
40,2020-03-02T19:32:14Z,business hours,9,fully
40,2020-03-02T19:32:14Z,business hours,9,supports
40,2020-03-02T19:32:14Z,business hours,9,our
40,2020-03-02T19:32:14Z,business hours,9,#maga
40,2020-03-02T19:32:14Z,business hours,9,and
40,2020-03-02T19:32:14Z,business hours,9,#kag
40,2020-03-02T19:32:14Z,business hours,9,agenda
41,2020-04-25T15:59:22Z,business hours,17,if
41,2020-04-25T15:59:22Z,business hours,17,the
41,2020-04-25T15:59:22Z,business hours,17,wall
41,2020-04-25T15:59:22Z,business hours,17,street
41,2020-04-25T15:59:22Z,business hours,17,journal
41,2020-04-25T15:59:22Z,business hours,17,editorial
41,2020-04-25T15:59:22Z,business hours,17,writers
41,2020-04-25T15:59:22Z,business hours,17,had
41,2020-04-25T15:59:22Z,business hours,17,called
41,2020-04-25T15:59:22Z,business hours,17,as
41,2020-04-25T15:59:22Z,business hours,17,they
41,2020-04-25T15:59:22Z,business hours,17,should
41,2020-04-25T15:59:22Z,business hours,17,have
41,2020-04-25T15:59:22Z,business hours,17,they
41,2020-04-25T15:59:22Z,business hours,17,would
41,2020-04-25T15:59:22Z,business hours,17,have
41,2020-04-25T15:59:22Z,business hours,17,easily
41,2020-04-25T15:59:22Z,business hours,17,found
41,2020-04-25T15:59:22Z,business hours,17,that
41,2020-04-25T15:59:22Z,business hours,17,i
41,2020-04-25T15:59:22Z,business hours,17,was
41,2020-04-25T15:59:22Z,business hours,17,not
41,2020-04-25T15:59:22Z,business hours,17,happy
41,2020-04-25T15:59:22Z,business hours,17,with
41,2020-04-25T15:59:22Z,business hours,17,the
41,2020-04-25T15:59:22Z,business hours,17,georgia
41,2020-04-25T15:59:22Z,business hours,17,governor
41,2020-04-25T15:59:22Z,business hours,17,on
41,2020-04-25T15:59:22Z,business hours,17,tuesday
41,2020-04-25T15:59:22Z,business hours,17,night
41,2020-04-25T15:59:22Z,business hours,17,you
41,2020-04-25T15:59:22Z,business hours,17,said
41,2020-04-25T15:59:22Z,business hours,17,the
41,2020-04-25T15:59:22Z,business hours,17,opposite
41,2020-04-25T15:59:22Z,business hours,17,and
41,2020-04-25T15:59:22Z,business hours,17,got
41,2020-04-25T15:59:22Z,business hours,17,it
41,2020-04-25T15:59:22Z,business hours,17,wrong
41,2020-04-25T15:59:22Z,business hours,17,as
41,2020-04-25T15:59:22Z,business hours,17,you
41,2020-04-25T15:59:22Z,business hours,17,often
41,2020-04-25T15:59:22Z,business hours,17,do
42,2020-03-08T03:56:39Z,non-business hours,10,i
42,2020-03-08T03:56:39Z,non-business hours,10,agree
42,2020-03-08T03:56:39Z,non-business hours,10,with
42,2020-03-08T03:56:39Z,non-business hours,10,joe
43,2020-03-28T04:25:36Z,non-business hours,13,🇺🇸
43,2020-03-28T04:25:36Z,non-business hours,13,weve
43,2020-03-28T04:25:36Z,non-business hours,13,seen
43,2020-03-28T04:25:36Z,non-business hours,13,the
43,2020-03-28T04:25:36Z,non-business hours,13,greatest
43,2020-03-28T04:25:36Z,non-business hours,13,mobilization
43,2020-03-28T04:25:36Z,non-business hours,13,of
43,2020-03-28T04:25:36Z,non-business hours,13,industry
43,2020-03-28T04:25:36Z,non-business hours,13,since
43,2020-03-28T04:25:36Z,non-business hours,13,world
43,2020-03-28T04:25:36Z,non-business hours,13,war
43,2020-03-28T04:25:36Z,non-business hours,13,ii
43,2020-03-28T04:25:36Z,non-business hours,13,president
43,2020-03-28T04:25:36Z,non-business hours,13,is
44,2020-03-28T12:33:30Z,non-business hours,13,very
44,2020-03-28T12:33:30Z,non-business hours,13,often
44,2020-03-28T12:33:30Z,non-business hours,13,fake
44,2020-03-28T12:33:30Z,non-business hours,13,news
44,2020-03-28T12:33:30Z,non-business hours,13,lamestream
44,2020-03-28T12:33:30Z,non-business hours,13,media
44,2020-03-28T12:33:30Z,non-business hours,13,should
44,2020-03-28T12:33:30Z,non-business hours,13,be
44,2020-03-28T12:33:30Z,non-business hours,13,forced
44,2020-03-28T12:33:30Z,non-business hours,13,to
44,2020-03-28T12:33:30Z,non-business hours,13,reveal
44,2020-03-28T12:33:30Z,non-business hours,13,sources
44,2020-03-28T12:33:30Z,non-business hours,13,very
44,2020-03-28T12:33:30Z,non-business hours,13,much
44,2020-03-28T12:33:30Z,non-business hours,13,as
44,2020-03-28T12:33:30Z,non-business hours,13,they
44,2020-03-28T12:33:30Z,non-business hours,13,did
44,2020-03-28T12:33:30Z,non-business hours,13,in
44,2020-03-28T12:33:30Z,non-business hours,13,the
44,2020-03-28T12:33:30Z,non-business hours,13,long
44,2020-03-28T12:33:30Z,non-business hours,13,ago
44,2020-03-28T12:33:30Z,non-business hours,13,past
44,2020-03-28T12:33:30Z,non-business hours,13,if
44,2020-03-28T12:33:30Z,non-business hours,13,they
44,2020-03-28T12:33:30Z,non-business hours,13,did
44,2020-03-28T12:33:30Z,non-business hours,13,that
44,2020-03-28T12:33:30Z,non-business hours,13,the
44,2020-03-28T12:33:30Z,non-business hours,13,media
44,2020-03-28T12:33:30Z,non-business hours,13,would
44,2020-03-28T12:33:30Z,non-business hours,13,be
44,2020-03-28T12:33:30Z,non-business hours,13,trusted
44,2020-03-28T12:33:30Z,non-business hours,13,again
44,2020-03-28T12:33:30Z,non-business hours,13,and
44,2020-03-28T12:33:30Z,non-business hours,13,fake
44,2020-03-28T12:33:30Z,non-business hours,13,news
44,2020-03-28T12:33:30Z,non-business hours,13,would
44,2020-03-28T12:33:30Z,non-business hours,13,largely
44,2020-03-28T12:33:30Z,non-business hours,13,be
44,2020-03-28T12:33:30Z,non-business hours,13,a
44,2020-03-28T12:33:30Z,non-business hours,13,thing
44,2020-03-28T12:33:30Z,non-business hours,13,if
44,2020-03-28T12:33:30Z,non-business hours,13,the
44,2020-03-28T12:33:30Z,non-business hours,13,past
45,2020-03-03T06:27:46Z,non-business hours,9,australias
45,2020-03-03T06:27:46Z,non-business hours,9,central
45,2020-03-03T06:27:46Z,non-business hours,9,bank
45,2020-03-03T06:27:46Z,non-business hours,9,cut
45,2020-03-03T06:27:46Z,non-business hours,9,interest
45,2020-03-03T06:27:46Z,non-business hours,9,rates
45,2020-03-03T06:27:46Z,non-business hours,9,and
45,2020-03-03T06:27:46Z,non-business hours,9,stated
45,2020-03-03T06:27:46Z,non-business hours,9,it
45,2020-03-03T06:27:46Z,non-business hours,9,will
45,2020-03-03T06:27:46Z,non-business hours,9,most
45,2020-03-03T06:27:46Z,non-business hours,9,likely
45,2020-03-03T06:27:46Z,non-business hours,9,further
45,2020-03-03T06:27:46Z,non-business hours,9,ease
45,2020-03-03T06:27:46Z,non-business hours,9,in
45,2020-03-03T06:27:46Z,non-business hours,9,order
45,2020-03-03T06:27:46Z,non-business hours,9,to
45,2020-03-03T06:27:46Z,non-business hours,9,make
45,2020-03-03T06:27:46Z,non-business hours,9,up
45,2020-03-03T06:27:46Z,non-business hours,9,for
45,2020-03-03T06:27:46Z,non-business hours,9,chinas
45,2020-03-03T06:27:46Z,non-business hours,9,coronavirus
45,2020-03-03T06:27:46Z,non-business hours,9,situation
45,2020-03-03T06:27:46Z,non-business hours,9,and
45,2020-03-03T06:27:46Z,non-business hours,9,slowdown
45,2020-03-03T06:27:46Z,non-business hours,9,they
45,2020-03-03T06:27:46Z,non-business hours,9,reduced
45,2020-03-03T06:27:46Z,non-business hours,9,to
45,2020-03-03T06:27:46Z,non-business hours,9,a
45,2020-03-03T06:27:46Z,non-business hours,9,record
45,2020-03-03T06:27:46Z,non-business hours,9,low
45,2020-03-03T06:27:46Z,non-business hours,9,other
45,2020-03-03T06:27:46Z,non-business hours,9,countries
45,2020-03-03T06:27:46Z,non-business hours,9,are
45,2020-03-03T06:27:46Z,non-business hours,9,doing
45,2020-03-03T06:27:46Z,non-business hours,9,the
45,2020-03-03T06:27:46Z,non-business hours,9,same
45,2020-03-03T06:27:46Z,non-business hours,9,thing
45,2020-03-03T06:27:46Z,non-business hours,9,if
45,2020-03-03T06:27:46Z,non-business hours,9,not
45,2020-03-03T06:27:46Z,non-business hours,9,more
45,2020-03-03T06:27:46Z,non-business hours,9,so
45,2020-03-03T06:27:46Z,non-business hours,9,our
45,2020-03-03T06:27:46Z,non-business hours,9,federal
45,2020-03-03T06:27:46Z,non-business hours,9,reserve
45,2020-03-03T06:27:46Z,non-business hours,9,has
45,2020-03-03T06:27:46Z,non-business hours,9,us
46,2020-02-01T21:53:04Z,business hours,5,such
46,2020-02-01T21:53:04Z,business hours,5,a
46,2020-02-01T21:53:04Z,business hours,5,great
46,2020-02-01T21:53:04Z,business hours,5,common
46,2020-02-01T21:53:04Z,business hours,5,sense
46,2020-02-01T21:53:04Z,business hours,5,question
46,2020-02-01T21:53:04Z,business hours,5,crazy
47,2020-03-03T13:36:16Z,non-business hours,9,mini
47,2020-03-03T13:36:16Z,non-business hours,9,mike
47,2020-03-03T13:36:16Z,non-business hours,9,bloomberg
47,2020-03-03T13:36:16Z,non-business hours,9,can
47,2020-03-03T13:36:16Z,non-business hours,9,never
47,2020-03-03T13:36:16Z,non-business hours,9,recover
47,2020-03-03T13:36:16Z,non-business hours,9,from
47,2020-03-03T13:36:16Z,non-business hours,9,his
47,2020-03-03T13:36:16Z,non-business hours,9,incompetent
47,2020-03-03T13:36:16Z,non-business hours,9,debate
47,2020-03-03T13:36:16Z,non-business hours,9,performances
47,2020-03-03T13:36:16Z,non-business hours,9,also
47,2020-03-03T13:36:16Z,non-business hours,9,as
47,2020-03-03T13:36:16Z,non-business hours,9,mayor
47,2020-03-03T13:36:16Z,non-business hours,9,he
47,2020-03-03T13:36:16Z,non-business hours,9,was
47,2020-03-03T13:36:16Z,non-business hours,9,very
47,2020-03-03T13:36:16Z,non-business hours,9,bad
47,2020-03-03T13:36:16Z,non-business hours,9,under
47,2020-03-03T13:36:16Z,non-business hours,9,pressure
47,2020-03-03T13:36:16Z,non-business hours,9,a
47,2020-03-03T13:36:16Z,non-business hours,9,chocker
48,2020-02-02T03:25:48Z,non-business hours,5,such
48,2020-02-02T03:25:48Z,non-business hours,5,a
48,2020-02-02T03:25:48Z,non-business hours,5,great
48,2020-02-02T03:25:48Z,non-business hours,5,common
48,2020-02-02T03:25:48Z,non-business hours,5,sense
48,2020-02-02T03:25:48Z,non-business hours,5,question
48,2020-02-02T03:25:48Z,non-business hours,5,crazy
49,2020-01-07T12:00:49Z,non-business hours,1,president
49,2020-01-07T12:00:49Z,non-business hours,1,national
49,2020-01-07T12:00:49Z,non-business hours,1,security
49,2020-01-07T12:00:49Z,non-business hours,1,team
49,2020-01-07T12:00:49Z,non-business hours,1,pence
49,2020-01-07T12:00:49Z,non-business hours,1,and
49,2020-01-07T12:00:49Z,non-business hours,1,national
49,2020-01-07T12:00:49Z,non-business hours,1,security
49,2020-01-07T12:00:49Z,non-business hours,1,advisor
50,2020-01-29T11:25:02Z,non-business hours,5,ket
50,2020-01-29T11:25:02Z,non-business hours,5,requests
50,2020-01-29T11:25:02Z,non-business hours,5,keep
50,2020-01-29T11:25:02Z,non-business hours,5,america
50,2020-01-29T11:25:02Z,non-business hours,5,great
51,2020-03-09T14:36:49Z,business hours,10,good
51,2020-03-09T14:36:49Z,business hours,10,for
51,2020-03-09T14:36:49Z,business hours,10,the
51,2020-03-09T14:36:49Z,business hours,10,consumer
51,2020-03-09T14:36:49Z,business hours,10,gasoline
51,2020-03-09T14:36:49Z,business hours,10,prices
51,2020-03-09T14:36:49Z,business hours,10,coming
51,2020-03-09T14:36:49Z,business hours,10,down
52,2020-03-29T18:10:52Z,business hours,13,happy
52,2020-03-29T18:10:52Z,business hours,13,national
52,2020-03-29T18:10:52Z,business hours,13,vietnam
52,2020-03-29T18:10:52Z,business hours,13,war
52,2020-03-29T18:10:52Z,business hours,13,veterans
52,2020-03-29T18:10:52Z,business hours,13,day
52,2020-03-29T18:10:52Z,business hours,13,to
52,2020-03-29T18:10:52Z,business hours,13,all
52,2020-03-29T18:10:52Z,business hours,13,of
